gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn_Probability,Predicted_Churn,Risk_Category
0,0,0,0,39,1,0,1,2,0,2,2,2,0,1,1,2,95.55,3692.85,0.2994597,0,Low
1,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,1,20.2,1068.15,0.088724926,0,Low
0,0,0,0,27,1,0,1,0,0,2,2,0,2,0,1,2,89.2,2383.6,0.6215548,1,High
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,0.91693616,1,High
0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.3,89.3,0.9361383,1,High
0,0,1,0,18,1,0,1,2,0,0,0,0,0,0,0,2,74.8,1438.05,0.49414387,1,Medium
1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.2,917.45,0.04142171,0,Low
0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,1,84.4,6096.45,0.03283033,0,Low
0,0,0,0,36,1,0,1,0,0,2,2,0,2,0,1,2,87.55,3078.1,0.6169041,1,High
0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,2,25.15,99.95,0.8079534,1,High
0,0,0,0,25,1,0,2,1,1,1,1,1,1,2,0,1,19.8,475.2,0.037402663,0,Low
0,0,1,1,40,0,1,0,0,2,0,0,2,2,0,1,2,50.85,2036.55,0.56481874,1,Medium
1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,102.4,6444.05,0.6574508,1,High
0,1,0,0,15,1,0,1,2,0,2,2,0,2,0,1,3,96.3,1426.75,0.6159254,1,High
1,0,0,0,14,1,2,0,0,2,0,0,0,0,0,1,1,55.5,767.55,0.56216836,1,Medium
1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,109.75,7932.5,0.11618934,0,Low
1,0,0,0,39,1,2,1,2,2,0,0,2,2,0,1,2,106.4,4040.65,0.707838,1,High
0,0,1,1,47,0,1,0,2,2,2,0,2,2,2,1,1,60.0,2768.65,0.09861292,0,Low
1,0,1,0,19,1,2,1,2,2,0,2,0,0,0,1,1,88.8,1672.35,0.42929298,1,Medium
0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,85.2,474.8,0.89740807,1,High
0,0,0,0,13,0,1,0,0,0,0,0,0,2,0,1,2,35.1,446.1,0.7233074,1,High
0,0,0,0,17,1,2,1,0,0,2,0,0,0,0,0,0,80.05,1345.65,0.59389746,1,Medium
1,1,1,0,34,1,2,1,0,0,0,0,0,0,0,1,2,75.55,2425.4,0.7377608,1,High
0,0,0,0,42,1,0,0,0,2,0,0,0,0,0,1,2,49.55,2077.95,0.44498745,1,Medium
1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.3,416.3,0.86420697,1,High
0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1663.5,0.016200386,0,Low
1,1,1,0,19,1,0,0,2,0,2,0,2,0,0,0,0,66.4,1286.05,0.34983662,0,Low
0,0,0,1,2,1,0,2,1,1,1,1,1,1,0,1,2,19.6,35.85,0.52645075,1,Medium
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,18.8,1094.35,0.039415486,0,Low
1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.4,7719.5,0.19390346,0,Low
0,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,3,85.95,514.6,0.7785443,1,High
0,0,1,1,17,1,2,1,0,0,0,0,0,2,0,1,2,85.45,1451.6,0.8036996,1,High
1,0,1,0,61,1,2,0,0,2,2,0,2,2,2,0,0,80.9,4932.5,0.061895374,0,Low
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.0,71.0,0.90377325,1,High
1,0,1,1,48,1,2,1,2,2,2,2,2,2,2,0,1,111.8,5443.65,0.28420693,0,Low
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,1,20.6,330.25,0.24977608,0,Low
1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,85.05,746.5,0.8886871,1,High
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,44.6,122.7,0.7302989,1,High
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,44.4,44.4,0.82217973,1,High
1,0,0,0,65,1,2,1,0,2,2,0,2,2,2,0,1,105.1,6631.85,0.19643377,0,Low
0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,115.15,8250.0,0.25875705,0,Low
1,0,1,0,60,1,0,0,2,0,0,0,2,0,1,1,3,59.8,3561.15,0.086791985,0,Low
0,0,1,0,69,1,2,2,1,1,1,1,1,1,1,1,2,26.3,1763.55,0.093752235,0,Low
0,1,0,0,35,1,0,1,0,0,0,0,0,0,0,0,2,70.55,2419.0,0.6061746,1,High
0,0,0,0,22,1,0,2,1,1,1,1,1,1,0,1,3,20.05,470.2,0.19437692,0,Low
1,0,1,1,66,1,2,0,0,2,2,0,2,2,2,0,0,79.85,5234.95,0.069651015,0,Low
1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3,0.91521686,1,High
0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,79.35,79.35,0.91289526,1,High
1,0,1,1,34,1,2,1,0,0,2,0,0,2,0,1,1,90.05,3097.0,0.6646742,1,High
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1709.1,0.015016526,0,Low
1,0,1,1,31,0,1,0,2,0,2,2,2,2,1,0,2,59.95,1848.8,0.21537876,0,Low
1,0,0,1,30,1,2,2,1,1,1,1,1,1,1,0,0,25.35,723.3,0.099823005,0,Low
0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,0,90.8,809.75,0.8018523,1,High
1,0,1,1,20,1,0,1,0,0,0,0,0,0,0,1,2,70.45,1470.95,0.66935086,1,High
1,1,1,0,19,0,1,0,0,2,2,0,0,0,0,1,1,34.3,577.15,0.5606786,1,Medium
0,0,1,0,65,1,2,1,2,0,2,0,2,2,0,1,2,105.05,6914.95,0.56284463,1,Medium
0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.3,602.9,0.03612537,0,Low
1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,19.15,124.4,0.09245569,0,Low
0,0,0,0,2,0,1,0,0,2,0,0,2,2,0,0,2,51.4,96.8,0.7639656,1,High
1,0,1,1,53,1,2,0,2,0,0,2,0,2,0,0,2,71.85,3827.9,0.33598948,0,Low
1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,75.4,533.05,0.8487879,1,High
0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,0,49.7,2961.4,0.08892566,0,Low
1,1,0,0,70,0,1,0,0,0,0,0,2,2,1,1,2,45.25,3264.45,0.3445678,0,Low
0,0,0,0,13,1,2,0,2,0,2,0,2,2,0,1,2,78.75,995.35,0.69769573,1,High
1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,0,81.6,2815.25,0.28752512,0,Low
0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,70.4,154.8,0.83511114,1,High
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.8,246.3,0.88578665,1,High
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,76.1,257.6,0.8436505,1,High
0,0,0,0,62,1,2,1,0,0,0,0,2,2,1,1,0,94.0,5757.2,0.38747552,1,Medium
1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,103.95,7517.7,0.03818514,0,Low
1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,1,0,19.95,1234.8,0.0304846,0,Low
1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,1389.2,0.53173727,1,Medium
0,1,0,0,35,1,2,1,2,2,2,2,2,2,1,1,0,110.8,3836.3,0.49680158,1,Medium
1,1,1,0,21,1,0,1,0,0,0,0,0,0,0,1,2,69.1,1474.75,0.6386563,1,High
1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,96.1,6001.45,0.29865867,0,Low
0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,3,48.8,720.1,0.5602374,1,Medium
0,0,0,0,55,1,0,0,2,0,0,0,0,0,0,1,1,50.55,2832.75,0.29314077,0,Low
0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,3,44.65,472.25,0.4756002,1,Medium
0,0,1,1,17,1,2,1,0,0,2,0,2,0,0,0,2,88.25,1460.65,0.7149977,1,High
0,0,0,0,61,1,0,2,1,1,1,1,1,1,1,0,0,19.45,1336.35,0.058260832,0,Low
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,89.3,6388.65,0.021694079,0,Low
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,70.0,153.05,0.8066084,1,High
1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,3,19.25,677.9,0.034985386,0,Low
0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,70.5,1165.6,0.5520487,1,Medium
0,0,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,97.35,2119.5,0.8205567,1,High
0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,0,19.65,921.55,0.039441533,0,Low
0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.85,72.0,0.37866706,1,Medium
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.65,68.35,0.4122027,1,Medium
1,1,1,0,44,1,0,2,1,1,1,1,1,1,2,1,1,19.35,847.25,0.049907062,0,Low
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.0,44.0,0.7941122,1,High
0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,94.4,4295.35,0.4369855,1,Medium
1,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,0,25.9,135.0,0.42605832,1,Medium
1,0,0,0,24,1,2,0,2,0,0,0,0,0,0,1,0,55.65,1400.55,0.41256055,1,Medium
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,0.905058,1,High
0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,75.4,1380.4,0.5632211,1,Medium
0,0,0,0,10,1,2,1,0,0,2,0,2,2,0,1,2,100.6,1060.2,0.9152921,1,High
0,0,1,0,65,1,0,0,2,2,2,0,0,2,2,0,0,71.0,4386.2,0.043653052,0,Low
0,1,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,86.0,86.0,0.922666,1,High
0,0,0,0,53,1,2,1,2,0,2,0,2,2,1,1,1,106.95,5785.5,0.54304165,1,Medium
1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,21.2,52.05,0.13652904,0,Low
1,0,1,0,33,1,0,0,2,2,0,2,0,0,2,1,3,61.05,2018.4,0.057527237,0,Low
1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,29.6,79.45,0.81490624,1,High
0,0,0,0,34,1,0,0,2,0,2,2,2,2,1,1,0,79.95,2727.3,0.22912216,0,Low
0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,1,3,19.7,263.65,0.050774746,0,Low
0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,20.3,275.4,0.24243912,0,Low
1,1,1,0,46,0,1,0,0,2,2,2,2,2,1,1,0,59.9,2816.65,0.27437901,0,Low
1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,24.35,538.5,0.091049165,0,Low
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,3,19.75,948.9,0.034811478,0,Low
1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,3,50.3,846.8,0.33631015,0,Low
0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,2,95.6,4783.5,0.7336221,1,High
1,1,1,0,59,0,1,0,0,2,0,0,2,2,0,1,2,50.25,2997.45,0.5680342,1,Medium
0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,85.35,5897.4,0.069628865,0,Low
1,0,0,0,11,0,1,0,0,0,2,0,2,0,1,1,2,41.6,470.6,0.38425478,1,Medium
1,0,0,0,10,1,0,0,2,0,0,0,0,0,0,1,3,51.65,524.5,0.3466766,0,Low
1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,24.0,269.65,0.07263751,0,Low
1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,1,100.85,4740.0,0.67716384,1,High
0,0,1,1,39,1,0,0,0,0,2,0,2,0,0,1,3,59.85,2341.5,0.44518813,1,Medium
1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.45,1789.65,0.017057905,0,Low
1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1626.4,0.016549272,0,Low
0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,1,24.15,800.3,0.10227136,0,Low
1,1,0,0,67,1,2,1,0,0,0,0,0,0,0,1,3,75.7,5060.85,0.43609226,1,Medium
1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,0,40.2,1448.8,0.29233104,0,Low
1,0,1,1,49,1,2,1,0,0,0,0,2,0,0,0,2,84.5,4254.85,0.63419884,1,High
0,0,1,0,9,1,0,0,0,2,0,0,0,0,0,0,3,50.85,466.6,0.4103698,1,Medium
1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,1,91.6,4627.8,0.082267135,0,Low
0,0,0,0,70,1,2,1,0,2,0,0,2,2,1,0,2,98.9,6838.6,0.42678583,1,Medium
1,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,85.0,85.0,0.9119825,1,High
0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,78.95,1101.85,0.8054145,1,High
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.3,44.3,0.7941122,1,High
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,0.5780287,1,Medium
0,0,0,0,52,1,2,1,0,2,0,0,0,0,1,1,3,80.2,4297.6,0.19329266,0,Low
1,0,0,0,6,1,0,0,0,0,2,0,2,0,0,0,3,60.9,414.1,0.48752427,1,Medium
1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,34.2,256.6,0.34809968,0,Low
0,1,0,0,47,1,2,1,0,2,2,0,0,0,0,1,0,85.2,3969.35,0.5838924,1,Medium
0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,1,87.15,2274.1,0.1492452,0,Low
1,0,1,1,25,1,0,0,2,0,0,2,0,0,0,0,2,54.3,1296.8,0.2687512,0,Low
1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,3,19.1,1268.85,0.031980906,0,Low
0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,112.75,8192.6,0.06669571,0,Low
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.95,59.25,0.37337178,1,Medium
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,19.5,1147.85,0.035194803,0,Low
1,0,0,0,67,1,0,0,2,0,2,0,0,2,2,0,0,65.55,4361.55,0.05225351,0,Low
0,1,0,0,26,1,0,1,0,0,0,0,0,2,0,1,2,78.8,2006.1,0.7050662,1,High
0,0,0,0,27,1,0,0,0,2,2,2,2,2,1,0,3,78.2,2078.95,0.20168236,0,Low
1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,0,0,105.25,7609.75,0.06450907,0,Low
0,0,0,0,6,1,0,1,0,0,2,2,0,2,0,1,2,89.25,487.05,0.80333686,1,High
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,20.65,1218.45,0.02459786,0,Low
1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,68.7,1416.2,0.23151876,0,Low
1,0,0,0,6,1,0,0,2,0,2,2,2,2,0,0,1,78.65,483.3,0.47519964,1,Medium
1,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,3,24.75,1234.6,0.033548534,0,Low
0,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,19.75,1311.6,0.024808444,0,Low
1,1,1,0,62,1,2,1,2,2,2,0,0,0,0,1,2,89.1,5618.3,0.34545678,0,Low
0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,84.7,6185.15,0.030105105,0,Low
1,1,1,0,13,1,0,1,0,2,2,0,2,2,0,1,2,98.0,1237.85,0.8376587,1,High
1,0,1,0,5,1,0,1,0,0,2,0,2,2,0,1,2,94.45,498.1,0.8746447,1,High
1,1,0,0,3,1,2,1,0,2,2,0,2,2,0,1,2,105.0,294.45,0.9214583,1,High
0,1,1,0,26,1,2,1,0,2,2,0,0,2,0,1,2,93.85,2381.55,0.7612671,1,High
1,1,0,0,13,1,0,0,0,2,0,0,2,0,0,1,2,59.9,788.35,0.5725596,1,Medium
0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,19.95,756.4,0.04377209,0,Low
0,1,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.0,613.4,0.89141726,1,High
1,1,1,1,34,1,2,1,0,2,2,2,2,2,0,1,2,108.9,3625.2,0.7038085,1,High
1,0,0,0,18,0,1,0,2,0,2,0,0,0,0,0,3,33.6,550.35,0.31995112,0,Low
1,0,1,1,56,1,0,1,0,2,2,2,0,0,1,1,3,85.85,4793.8,0.14033122,0,Low
0,0,0,0,36,0,1,0,0,2,0,2,0,0,0,1,0,34.85,1267.2,0.3445939,0,Low
0,0,1,0,9,0,1,0,0,0,2,0,2,2,0,1,2,48.75,442.2,0.75756884,1,High
1,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,2,84.85,84.85,0.9298165,1,High
1,0,0,0,12,1,0,0,2,0,0,2,0,0,0,0,3,56.65,654.85,0.25726348,0,Low
0,1,1,1,57,1,0,1,0,2,2,2,2,0,0,1,1,95.3,5567.45,0.4193608,1,Medium
0,0,0,0,42,1,0,0,2,2,2,2,0,2,1,0,1,73.9,3160.55,0.18935674,0,Low
0,0,1,1,33,1,2,2,1,1,1,1,1,1,2,1,3,24.5,740.3,0.05609233,0,Low
1,0,1,0,70,1,0,1,2,2,0,2,0,0,2,0,0,84.6,5706.2,0.052263036,0,Low
0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,2,44.95,3085.35,0.26547247,0,Low
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,24.7,24.7,0.8419381,1,High
0,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,1,100.3,3541.4,0.5839778,1,Medium
0,0,0,1,4,1,2,2,1,1,1,1,1,1,0,1,3,25.45,84.2,0.39850104,1,Medium
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.7,50.7,0.6988552,1,High
1,0,0,0,20,0,1,0,2,2,2,2,2,0,0,1,1,55.0,1165.55,0.3123456,0,Low
1,0,1,1,72,1,0,0,2,2,0,2,2,0,2,0,0,68.4,4855.35,0.02180089,0,Low
0,0,0,0,31,1,2,1,0,0,2,0,0,2,0,1,2,89.9,2806.9,0.7691439,1,High
1,1,1,0,18,1,0,1,0,0,0,0,0,2,0,0,2,78.55,1422.65,0.6454247,1,High
1,0,1,0,11,1,0,0,0,0,0,0,2,0,0,1,0,55.05,608.15,0.5437984,1,Medium
0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,1,19.8,641.35,0.03618326,0,Low
0,1,0,0,62,1,2,1,0,0,0,0,2,0,1,0,2,84.45,4959.15,0.222271,0,Low
0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,3,35.9,35.9,0.6994519,1,High
1,0,1,0,16,1,0,1,2,2,0,0,0,0,0,0,0,80.75,1321.3,0.45175317,1,Medium
1,0,1,1,22,1,2,0,0,0,2,2,2,2,1,1,3,78.65,1663.75,0.31454274,0,Low
0,0,1,1,49,1,0,0,2,0,2,2,0,0,0,0,0,61.75,3024.15,0.238326,0,Low
1,0,1,1,36,1,0,0,2,0,2,0,0,2,1,1,1,63.7,2188.5,0.2192388,0,Low
1,0,1,0,42,1,2,1,0,2,2,2,0,2,0,1,2,99.45,4138.05,0.67675817,1,High
1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,25.2,102.5,0.8150628,1,High
0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,0,3,74.05,872.65,0.34559053,0,Low
0,0,0,0,31,1,0,1,2,0,2,2,0,0,0,0,2,87.6,2724.25,0.44547027,1,Medium
1,0,1,0,5,1,2,1,2,0,0,0,0,2,0,1,2,89.15,413.25,0.800488,1,High
1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,0,1,20.0,1374.2,0.025012556,0,Low
0,1,0,0,15,1,2,0,0,0,0,2,0,0,0,0,1,55.0,757.1,0.47001943,1,Medium
1,0,0,0,64,1,2,1,0,2,2,0,2,2,2,1,0,104.4,6692.65,0.24053372,0,Low
1,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,1,20.05,218.5,0.2852942,0,Low
1,0,1,1,7,1,0,1,0,2,0,2,2,0,0,1,2,89.75,608.8,0.74619156,1,High
1,0,0,0,29,0,1,0,0,2,0,2,0,0,0,0,2,34.3,1004.75,0.33376053,0,Low
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,0,20.65,1125.6,0.03757251,0,Low
0,0,0,0,46,1,2,1,2,2,0,0,0,0,0,0,3,84.25,3847.6,0.3779755,1,Medium
1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,0,19.65,978.0,0.044142704,0,Low
0,0,0,0,17,1,0,0,2,2,0,2,2,2,1,0,1,79.85,1387.35,0.20848854,0,Low
0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,20.2,746.05,0.041951533,0,Low
1,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,3,19.8,304.6,0.08354318,0,Low
0,0,0,0,22,0,1,0,0,2,0,0,2,2,0,1,2,50.35,1098.85,0.6326541,1,High
1,0,1,0,14,1,2,1,0,0,0,0,0,2,0,1,2,85.15,1139.2,0.86083853,1,High
0,0,1,0,57,1,2,0,0,2,2,2,2,0,1,0,0,74.6,4368.95,0.1334391,0,Low
1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,1,79.15,827.7,0.7622542,1,High
0,0,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20.35,20.35,0.09708511,0,Low
1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,21.05,262.05,0.045107566,0,Low
1,1,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,94.6,279.55,0.9251892,1,High
1,0,0,1,36,1,0,1,0,2,0,0,2,2,0,1,2,94.7,3512.5,0.65660244,1,High
1,0,0,0,16,1,0,1,2,0,0,0,2,2,0,1,2,94.25,1483.25,0.7074584,1,High
1,0,1,1,65,1,2,0,2,2,2,0,0,2,1,0,1,72.45,4653.85,0.15389991,0,Low
1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,2,74.95,151.75,0.79586136,1,High
0,0,0,0,42,1,2,1,2,0,2,0,2,2,0,1,2,105.2,4400.75,0.73203546,1,High
1,0,1,1,72,1,0,1,2,2,2,2,2,2,2,0,0,111.95,8033.1,0.054022845,0,Low
1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,0,0,19.85,1253.65,0.024226265,0,Low
0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,89.75,552.65,0.86258763,1,High
1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,1,3,20.05,1036.0,0.041380245,0,Low
1,0,0,0,35,1,2,1,2,0,2,2,2,2,2,1,2,108.95,4025.5,0.3810389,1,Medium
1,0,0,1,52,1,0,2,1,1,1,1,1,1,1,0,1,19.65,928.4,0.08138239,0,Low
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.9,24.9,0.83034223,1,High
1,0,1,0,6,1,2,1,0,0,0,0,2,0,0,1,2,82.85,460.25,0.87631625,1,High
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,93.2,6506.15,0.020346414,0,Low
0,0,1,1,67,1,0,1,2,2,2,0,0,0,1,0,0,84.8,5598.3,0.11546008,0,Low
1,1,0,0,60,1,2,0,2,2,0,0,0,2,1,1,2,71.75,4374.55,0.18520755,0,Low
1,0,1,1,23,0,1,0,0,0,0,2,0,0,0,1,0,30.35,678.75,0.39571324,1,Medium
1,0,0,1,39,0,1,0,0,0,2,2,2,2,1,0,0,54.85,2191.7,0.20774437,0,Low
1,0,1,1,15,1,0,2,1,1,1,1,1,1,1,1,3,19.5,239.75,0.09729464,0,Low
1,1,1,0,53,1,2,1,0,2,2,0,2,2,0,1,2,103.85,5485.5,0.76441634,1,High
1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,24.2,609.05,0.042079356,0,Low
0,0,1,1,37,1,0,2,1,1,1,1,1,1,0,0,2,19.35,683.75,0.2063184,0,Low
0,0,1,1,5,1,0,1,0,2,0,0,0,2,0,1,2,83.6,404.2,0.8366858,1,High
0,1,1,0,50,1,2,1,0,0,0,2,2,2,1,1,2,100.65,5189.75,0.5988078,1,Medium
0,0,0,0,54,1,0,1,0,0,2,0,2,2,1,1,1,94.1,5060.9,0.4533478,1,Medium
0,0,0,0,3,1,0,1,2,0,0,0,0,0,0,1,2,74.55,233.65,0.6875956,1,High
1,0,0,0,68,1,2,1,0,2,2,2,2,2,1,0,2,108.45,7176.55,0.4912038,1,Medium
1,0,0,0,5,1,0,0,0,0,2,2,0,0,0,0,2,56.15,291.45,0.5909181,1,Medium
1,0,0,0,33,1,0,2,1,1,1,1,1,1,2,0,3,20.35,689.75,0.033395898,0,Low
0,0,0,0,41,1,2,0,0,2,2,0,2,2,1,1,2,80.55,3263.9,0.36267012,1,Medium
0,0,1,1,34,0,1,0,2,0,2,2,2,2,1,0,3,61.25,1993.2,0.18209802,0,Low
0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,1,3,20.45,254.5,0.23677137,0,Low
0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,18.9,347.65,0.22412342,0,Low
0,1,0,0,51,1,0,2,1,1,1,1,1,1,2,0,1,19.6,967.9,0.04302116,0,Low
0,0,1,0,3,1,2,1,0,2,0,0,0,2,0,1,1,91.5,242.95,0.8789781,1,High
0,0,0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,45.2,1841.9,0.3199169,0,Low
0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,0,1,19.45,232.1,0.23025998,0,Low
1,0,1,1,35,1,2,2,1,1,1,1,1,1,2,0,0,25.45,809.25,0.04733636,0,Low
1,0,1,0,12,1,0,1,2,0,0,2,0,0,0,0,0,80.85,866.45,0.5036106,1,Medium
1,0,0,0,4,1,0,1,2,2,0,2,0,2,0,1,3,94.9,360.55,0.63093334,1,High
0,0,0,0,43,0,1,0,0,0,2,0,2,2,0,1,0,49.05,2076.2,0.4942785,1,Medium
0,1,1,1,12,0,1,0,0,0,0,2,0,0,0,1,3,29.3,355.9,0.5585475,1,Medium
1,1,1,0,68,1,2,1,0,2,2,0,2,2,0,1,2,105.3,7299.65,0.67626053,1,High
1,1,0,0,25,1,2,1,0,2,0,0,2,0,0,1,2,88.95,2291.2,0.7705594,1,High
0,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,3,20.25,129.15,0.103891194,0,Low
1,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,2,110.85,7491.75,0.5302676,1,Medium
0,0,1,0,53,1,0,1,2,2,2,2,2,2,1,0,2,110.5,5835.5,0.52351767,1,Medium
1,1,0,0,63,1,2,1,2,2,2,0,2,2,0,1,0,109.4,7031.45,0.44825,1,Medium
